image_index,category,img_url,year,decade,num_persons,gender,age,body display
1506,government,https://api.time.com/wp-content/uploads/2014/11/15501026.jpg,1943,1940s,1,female,Young Adult,portrait
1507,government,https://api.time.com/wp-content/uploads/2014/11/15501080.jpg,1944,1940s,1,male,Middle-Aged,portrait
1508,government,https://api.time.com/wp-content/uploads/2014/11/15501124-e1423004010449.jpg,1945,1940s,1,male,Senior,portrait
1509,government,https://api.time.com/wp-content/uploads/2014/11/15501128.jpg,1945,1940s,1,male,Middle-Aged,portrait
1510,government,https://api.time.com/wp-content/uploads/2014/11/15501157.jpg,1945,1940s,1,male,Senior,portrait
1511,government,https://api.time.com/wp-content/uploads/2014/11/15501160.jpg,1945,1940s,1,male,Senior,portrait
1513,government,https://api.time.com/wp-content/uploads/2014/11/15501169.jpg,1946,1940s,1,male,Middle-Aged,portrait
1514,government,https://api.time.com/wp-content/uploads/2014/11/15501174.jpg,1946,1940s,1,male,Senior,portrait
1515,government,https://api.time.com/wp-content/uploads/2014/11/15501184.jpg,1946,1940s,1,male,Young Adult,portrait
1516,government,https://api.time.com/wp-content/uploads/2014/11/15501232-e1422051047462.jpg,1947,1940s,1,female,Young Adult,portrait
1517,government,https://api.time.com/wp-content/uploads/2014/11/15501236.jpg,1947,1940s,1,male,Middle-Aged,portrait
1518,government,https://api.time.com/wp-content/uploads/2014/11/15501280.jpg,1948,1940s,1,male,Senior,portrait
1519,government,https://api.time.com/wp-content/uploads/2014/11/15501287.jpg,1948,1940s,1,male,Middle-Aged,portrait
1520,government,https://api.time.com/wp-content/uploads/2014/11/15501292.jpg,1948,1940s,1,male,Middle-Aged,portrait
1521,government,https://api.time.com/wp-content/uploads/2014/11/15501329-e1486419501534.jpg,1949,1940s,1,male,Senior,portrait
1522,government,https://api.time.com/wp-content/uploads/2014/11/15501365.jpg,1949,1940s,1,male,Young Adult,portrait
1523,government,https://api.time.com/wp-content/uploads/2014/11/15501376-e1415653641260.jpg,1950,1950s,1,male,Senior,portrait
1524,government,https://api.time.com/wp-content/uploads/2014/11/15501387.jpg,1950,1950s,1,male,Middle-Aged,portrait
1525,government,https://api.time.com/wp-content/uploads/2014/11/15501425-e1544480743594.jpg,1950,1950s,1,male,Senior,portrait
1527,government,https://api.time.com/wp-content/uploads/2014/11/15501446.jpg,1951,1950s,1,male,Senior,portrait
1529,government,https://api.time.com/wp-content/uploads/2014/11/15501452-e1560805982784.jpg,1951,1950s,1,male,Young Adult,portrait
1530,government,https://api.time.com/wp-content/uploads/2014/11/15501472-e1430512099504.jpg,1951,1950s,1,male,Senior,face
1531,government,https://api.time.com/wp-content/uploads/2014/11/15501487-e1422051045518.jpg,1952,1950s,1,female,Young Adult,portrait
1532,government,https://api.time.com/wp-content/uploads/2014/11/15501497.jpg,1952,1950s,1,male,Senior,portrait
1533,government,https://api.time.com/wp-content/uploads/2014/11/15501532-e1415653580906.jpg,1953,1950s,1,female,Young Adult,portrait
1534,government,https://api.time.com/wp-content/uploads/2014/11/15501541.jpg,1953,1950s,1,male,Senior,portrait
1535,government,https://api.time.com/wp-content/uploads/2014/11/15501566.jpg,1953,1950s,1,male,Senior,portrait
1536,government,https://api.time.com/wp-content/uploads/2014/11/15501584-e1415653562350.jpg,1954,1950s,1,male,Senior,portrait
1537,government,https://api.time.com/wp-content/uploads/2014/11/15501602.jpg,1954,1950s,1,male,Middle-Aged,portrait
1538,government,https://api.time.com/wp-content/uploads/2014/11/15501649.jpg,1955,1950s,1,male,Middle-Aged,portrait
1539,government,https://api.time.com/wp-content/uploads/2014/11/15501651.jpg,1955,1950s,1,male,Senior,portrait
1540,government,https://api.time.com/wp-content/uploads/2014/11/15501656-e1558552809469.jpg,1955,1950s,1,male,Middle-Aged,portrait
1542,government,https://api.time.com/wp-content/uploads/2014/11/15501693.jpg,1956,1950s,1,male,Middle-Aged,portrait
1543,government,https://api.time.com/wp-content/uploads/2014/11/15501700.jpg,1956,1950s,1,male,Young Adult,portrait
1545,government,https://api.time.com/wp-content/uploads/2014/11/15501742.jpg,1957,1950s,1,male,Middle-Aged,portrait
1546,government,https://api.time.com/wp-content/uploads/2014/11/15501754.jpg,1957,1950s,1,male,Middle-Aged,portrait
1548,government,https://api.time.com/wp-content/uploads/2014/11/15501791-e1415653452478.jpg,1958,1950s,1,male,Middle-Aged,portrait
1549,government,https://api.time.com/wp-content/uploads/2014/11/15501810.jpg,1958,1950s,1,male,Middle-Aged,portrait
1551,government,https://api.time.com/wp-content/uploads/2014/11/15501844-e1418853125746.jpg,1959,1950s,1,male,Young Adult,portrait
1552,government,https://api.time.com/wp-content/uploads/2014/11/15501855.jpg,1959,1950s,1,male,Middle-Aged,portrait
1553,government,https://api.time.com/wp-content/uploads/2014/11/15501866-e1422051041902.jpg,1959,1950s,1,female,Young Adult,portrait
1554,government,https://api.time.com/wp-content/uploads/2014/11/15501906.jpg,1960,1960s,1,male,Senior,waist-up
1556,influence,https://api.time.com/wp-content/uploads/2014/11/1550248-e1418164485674.jpg,1928,1920s,1,male,Young Adult,portrait
1557,influence,https://api.time.com/wp-content/uploads/2014/11/1550299.jpg,1929,1920s,1,male,Middle-Aged,portrait
1558,influence,https://api.time.com/wp-content/uploads/2014/11/1550347.jpg,1930,1930s,1,male,Middle-Aged,portrait
1559,influence,https://api.time.com/wp-content/uploads/2014/11/1550407-e1415651299188.jpg,1931,1930s,1,female,Young Adult,waist-up
1560,influence,https://api.time.com/wp-content/uploads/2014/11/15504581.jpg,1932,1930s,1,male,Young Adult,full body
1561,influence,https://api.time.com/wp-content/uploads/2014/11/1550507-e1415651011198.jpg,1933,1930s,1,male,Middle-Aged,portrait
1562,influence,https://api.time.com/wp-content/uploads/2014/11/1550557.jpg,1934,1930s,1,male,Young Adult,waist-up
1563,influence,https://api.time.com/wp-content/uploads/2014/11/1550609-e1415651533596.jpg,1935,1930s,1,male,Middle-Aged,portrait
1564,influence,https://api.time.com/wp-content/uploads/2014/11/15504609-e1415650683546.jpg,1936,1930s,1,male,Young Adult,portrait
1567,influence,https://api.time.com/wp-content/uploads/2014/11/1550863.jpg,1940,1940s,1,male,Middle-Aged,portrait
1570,influence,https://api.time.com/wp-content/uploads/2014/11/15501018-e1546548658870.jpg,1943,1940s,1,male,Senior,face
1571,influence,https://api.time.com/wp-content/uploads/2014/11/15501068-e1415653743231.jpg,1944,1940s,1,male,Senior,portrait
1572,influence,https://api.time.com/wp-content/uploads/2014/11/15501119-e1415653723370.jpg,1945,1940s,1,male,Middle-Aged,portrait
1573,influence,https://api.time.com/wp-content/uploads/2014/11/15501168-e1415650375278.jpg,1945,1940s,1,male,Young Adult,portrait
1574,influence,https://api.time.com/wp-content/uploads/2014/11/15501221-e1415653701169.jpg,1947,1940s,1,male,Senior,portrait
1575,influence,https://api.time.com/wp-content/uploads/2014/11/15501272-e1415653675223.jpg,1948,1940s,1,male,Senior,portrait
1576,influence,https://api.time.com/wp-content/uploads/2014/11/15501324-e1415653657239.jpg,1949,1940s,1,male,Senior,portrait
1577,influence,https://api.time.com/wp-content/uploads/2014/11/15501376-e1415653641260.jpg,1950,1950s,1,male,Senior,portrait
1578,influence,https://api.time.com/wp-content/uploads/2014/11/15501428-e1415650314743.jpg,1951,1950s,1,male,Young Adult,portrait
1580,influence,https://api.time.com/wp-content/uploads/2014/11/15501532-e1415653580906.jpg,1953,1950s,1,female,Young Adult,portrait
1581,influence,https://api.time.com/wp-content/uploads/2014/11/15501584-e1415653562350.jpg,1954,1950s,1,male,Senior,portrait
1582,influence,https://api.time.com/wp-content/uploads/2014/11/15501636-e1415653536222.jpg,1955,1950s,1,male,Senior,portrait
1583,influence,https://api.time.com/wp-content/uploads/2014/11/15501687-e1415653515160.jpg,1956,1950s,1,male,Middle-Aged,portrait
1585,influence,https://api.time.com/wp-content/uploads/2014/11/15501791-e1415653452478.jpg,1958,1950s,1,male,Middle-Aged,portrait
1587,influence,https://api.time.com/wp-content/uploads/2014/11/15501893-e1415653349549.jpg,1960,1960s,1,male,Senior,portrait
1589,influence,https://api.time.com/wp-content/uploads/2014/11/15501998-e1415653301327.jpg,1962,1960s,1,male,Middle-Aged,portrait
1590,influence,https://api.time.com/wp-content/uploads/2014/11/15502050-e1415650229581.jpg,1963,1960s,1,male,Senior,face
1591,influence,https://api.time.com/wp-content/uploads/2014/11/15502102-e1415653993591.jpg,1964,1960s,1,male,Middle-Aged,portrait
1592,influence,https://api.time.com/wp-content/uploads/2014/11/15502155-e1415654007814.jpg,1965,1960s,1,male,Middle-Aged,portrait
1593,influence,https://api.time.com/wp-content/uploads/2014/11/15502258-e1415654020977.jpg,1967,1960s,1,male,Young Adult,portrait
1600,influence,https://api.time.com/wp-content/uploads/2014/11/15502619-e1415654195468.jpg,1974,1970s,1,male,Young Adult,portrait
1601,influence,https://api.time.com/wp-content/uploads/2014/11/15502671-e1415654211614.jpg,1975,1970s,1,male,Middle-Aged,portrait
1603,influence,https://api.time.com/wp-content/uploads/2014/11/15502775-e1415654245875.jpg,1977,1970s,1,male,Young Adult,portrait
1604,influence,https://api.time.com/wp-content/uploads/2014/11/15502875-e1415654259186.jpg,1979,1970s,1,male,Senior,portrait
1606,influence,https://api.time.com/wp-content/uploads/2014/11/15502974-e1415654298484.jpg,1981,1980s,1,male,Young Adult,waist-up
1610,influence,https://api.time.com/wp-content/uploads/2014/11/15503184-e1415654327652.jpg,1985,1980s,1,male,Middle-Aged,portrait
1612,influence,https://api.time.com/wp-content/uploads/2014/11/15503284-e1415654375671.jpg,1987,1980s,1,male,Young Adult,portrait
1613,influence,https://api.time.com/wp-content/uploads/2014/11/15503336-e1415649633175.jpg,1988,1980s,1,male,Middle-Aged,portrait
1615,influence,https://api.time.com/wp-content/uploads/2014/11/15503441-e1415650129442.jpg,1990,1990s,1,male,Middle-Aged,face
1616,influence,https://api.time.com/wp-content/uploads/2014/11/15503494-e1415654464146.jpg,1991,1990s,1,male,Middle-Aged,face
1618,influence,https://api.time.com/wp-content/uploads/2014/11/15503598-e1415654480442.jpg,1993,1990s,1,male,Middle-Aged,portrait
1620,influence,https://api.time.com/wp-content/uploads/2014/11/15503700-e1415649867123.jpg,1994,1990s,1,male,Senior,face
1621,influence,https://api.time.com/wp-content/uploads/2014/11/15503751-e1415649884894.jpg,1995,1990s,1,male,Middle-Aged,face
1622,influence,https://api.time.com/wp-content/uploads/2014/11/15503803-e1415649933946.jpg,1996,1990s,1,male,Young Adult,face
1628,influence,https://api.time.com/wp-content/uploads/2014/11/15503905-e1415654540443.jpg,1998,1990s,1,male,Young Adult,face
1631,influence,https://api.time.com/wp-content/uploads/2014/11/15503954-e1415649984172.jpg,1999,1990s,1,male,Young Adult,portrait
1632,influence,https://api.time.com/wp-content/uploads/2014/11/15503955-e1418164713522.jpg,1999,1990s,1,male,Senior,face
1633,influence,https://api.time.com/wp-content/uploads/2014/11/15504006-e1415654579345.jpg,2000,2000s,1,male,Middle-Aged,portrait
1634,influence,https://api.time.com/wp-content/uploads/2014/11/15504057-e1415650008615.jpg,2001,2000s,1,male,Young Adult,full body
1640,influence,https://api.time.com/wp-content/uploads/2014/11/15504314.jpg,2007,2000s,1,male,Middle-Aged,face
1641,influence,https://api.time.com/wp-content/uploads/2014/11/15504492.jpg,2012,2010s,1,male,Middle-Aged,portrait
1642,influence,https://api.time.com/wp-content/uploads/2014/11/15504534.jpg,2013,2010s,1,male,Senior,waist-up
1643,influence,https://api.time.com/wp-content/uploads/2014/04/beyonce-final.jpg,2014,2010s,1,female,Young Adult,waist-up
1645,influence,https://api.time.com/wp-content/uploads/2015/04/final-kanye.jpg,2015,2010s,1,male,Young Adult,portrait
1646,influence,https://api.time.com/wp-content/uploads/2015/12/poy-cover-final.jpg,2015,2010s,1,female,Middle-Aged,face
1647,influence,https://api.time.com/wp-content/uploads/2016/04/leo-final.jpg,2016,2010s,1,male,Young Adult,face
1648,influence,https://api.time.com/wp-content/uploads/2016/12/cover-final.jpg,2016,2010s,1,male,Middle-Aged,waist-up
1649,influence,https://api.time.com/wp-content/uploads/2017/04/sandberg-final.jpg,2017,2010s,1,female,Young Adult,face
1653,influence,https://api.time.com/wp-content/uploads/2017/10/g9510-20_harvey-coverfinal2.jpg,2017,2010s,1,male,Middle-Aged,face
1736,influence,https://api.time.com/wp-content/uploads/2019/12/POY.main_-1.jpg,2019,2010s,1,female,Young Adult,full body
1752,military,https://api.time.com/wp-content/uploads/2014/11/15502.jpg,1923,1920s,1,male,Middle-Aged,portrait
1753,military,https://api.time.com/wp-content/uploads/2014/11/15503.jpg,1923,1920s,1,male,Young Adult,portrait
1754,military,https://api.time.com/wp-content/uploads/2014/11/155018.jpg,1923,1920s,1,male,Middle-Aged,waist-up
1755,military,https://api.time.com/wp-content/uploads/2014/11/155036.jpg,1923,1920s,1,male,Young Adult,portrait
1756,military,https://api.time.com/wp-content/uploads/2014/11/155047.jpg,1924,1920s,1,male,Young Adult,portrait
1757,military,https://api.time.com/wp-content/uploads/2014/11/155051.jpg,1924,1920s,1,male,Middle-Aged,portrait
1758,military,https://api.time.com/wp-content/uploads/2014/11/155064-e1430862207591.jpg,1924,1920s,1,male,Senior,portrait
1760,military,https://api.time.com/wp-content/uploads/2014/11/1550130.jpg,1925,1920s,1,male,Young Adult,portrait
1761,military,https://api.time.com/wp-content/uploads/2014/11/1550131-e1563990416940.jpg,1925,1920s,1,male,Middle-Aged,portrait
1762,military,https://api.time.com/wp-content/uploads/2014/11/1550162.jpg,1926,1920s,1,male,Young Adult,portrait
1763,military,https://api.time.com/wp-content/uploads/2014/11/1550216.jpg,1927,1920s,1,male,Middle-Aged,waist-up
1764,military,https://api.time.com/wp-content/uploads/2014/11/1550414.jpg,1931,1930s,1,male,Young Adult,full body
1765,military,https://api.time.com/wp-content/uploads/2014/11/1550417.jpg,1931,1930s,1,male,Middle-Aged,portrait
1766,military,https://api.time.com/wp-content/uploads/2014/11/1550434.jpg,1931,1930s,1,male,Senior,portrait
1767,military,https://api.time.com/wp-content/uploads/2014/11/1550534.jpg,1933,1930s,1,male,Middle-Aged,portrait
1768,military,https://api.time.com/wp-content/uploads/2014/11/1550620.jpg,1935,1930s,1,male,Young Adult,waist-up
1770,military,https://api.time.com/wp-content/uploads/2014/11/1550666-e1455661319887.jpg,1936,1930s,1,female,Young Adult,full body
1771,military,https://api.time.com/wp-content/uploads/2014/11/1550674.jpg,1936,1930s,1,male,Middle-Aged,waist-up
1772,military,https://api.time.com/wp-content/uploads/2014/11/1550687.jpg,1936,1930s,1,male,Middle-Aged,waist-up
1773,military,https://api.time.com/wp-content/uploads/2014/11/1550713-e1516824411890.jpg,1937,1930s,1,male,Senior,waist-up
1774,military,https://api.time.com/wp-content/uploads/2014/11/1550745-e1475702359153.jpg,1937,1930s,1,male,Young Adult,waist-up
1775,military,https://api.time.com/wp-content/uploads/2014/11/1550768.jpg,1938,1930s,1,male,Middle-Aged,portrait
1776,military,https://api.time.com/wp-content/uploads/2014/11/1550773.jpg,1938,1930s,1,male,Middle-Aged,portrait
1777,military,https://api.time.com/wp-content/uploads/2014/11/1550783.jpg,1938,1930s,1,male,Young Adult,waist-up
1779,military,https://api.time.com/wp-content/uploads/2014/11/1550828.jpg,1939,1930s,1,male,Middle-Aged,portrait
1780,military,https://api.time.com/wp-content/uploads/2014/11/1550833-e1590764377617.jpg,1939,1930s,1,male,Middle-Aged,waist-up
1781,military,https://api.time.com/wp-content/uploads/2014/11/1550844.jpg,1939,1930s,1,male,Young Adult,waist-up
1782,military,https://api.time.com/wp-content/uploads/2014/11/1550863.jpg,1940,1940s,1,male,Middle-Aged,portrait
1783,military,https://api.time.com/wp-content/uploads/2014/11/1550869-e1455221688313.jpg,1940,1940s,1,male,Young Adult,portrait
1784,military,https://api.time.com/wp-content/uploads/2014/11/1550872.jpg,1940,1940s,1,male,Young Adult,portrait
1785,military,https://api.time.com/wp-content/uploads/2014/11/1550876.jpg,1940,1940s,1,male,Middle-Aged,portrait
1786,military,https://api.time.com/wp-content/uploads/2014/11/1550877.jpg,1940,1940s,1,male,Young Adult,waist-up
